alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-csh	synthetic	3	10000	0.22	0	8	7.7130	0:00:07	220.37	231.52	212.97	213.89	0.00	0.00	86.35	7.14	ok	3	10000	9975	0.00	CSH	8	0	1	0	Zero	1250	506	506	7832510	7979158	3536795	44033	1124843	327	110	797.92	2563.29	144.55	0.48	2561.24	39.45	1.56	1709	937	1229
cp-sh+dt	synthetic	3	10000	0.22	0	8	1.4723	0:00:01	44.31	55.41	37.01	37.91	0.00	0.00	33.28	0.96	ok	3	10000	9975	0.00	SH	8	0	1	0	Zero	1250	447	447	1688551	2106337	428621	0	125747	293	173	210.63	482.53	12.50	0.40	481.66	0.00	0.47	1709	803	1057
cp-csh+dt	synthetic	3	10000	0.22	0	8	1.3996	0:00:01	44.21	55.32	36.78	37.75	0.00	0.00	35.76	0.99	ok	3	10000	9975	0.00	CSH	8	0	1	0	Zero	1250	506	506	1302961	1585289	332370	0	217576	293	122	158.53	458.62	44.90	0.48	457.64	8.97	0.50	1709	937	1214
cp-sh	synthetic	3	10000	0.24	0	8	10.7871	0:00:10	220.36	231.25	212.95	213.88	0.00	0.00	89.00	10.08	ok	3	10000	10031	0.00	SH	8	0	1	0	Zero	1250	423	423	12429813	12636484	5606635	65324	885691	299	125	1259.66	3587.69	134.52	0.40	3585.58	0.00	1.71	1837	826	1082
cp-csh	synthetic	3	10000	0.24	0	8	9.5466	0:00:09	220.17	231.24	212.78	213.76	0.00	0.00	91.65	9.24	ok	3	10000	10031	0.00	CSH	8	0	1	0	Zero	1250	476	476	10125567	10311237	4571931	59972	1078584	296	80	1027.87	3174.42	156.30	0.47	3172.34	49.49	1.61	1837	976	1228
cp-sh+dt	synthetic	3	10000	0.24	0	8	1.9112	0:00:01	78.22	89.47	71.08	71.98	0.00	0.00	52.34	1.49	ok	3	10000	10031	0.00	SH	8	0	1	0	Zero	1250	423	423	2220892	2798853	564090	0	125885	253	139	279.00	628.75	30.22	0.40	627.85	0.00	0.50	1837	826	1045
cp-csh+dt	synthetic	3	10000	0.24	0	8	2.0203	0:00:02	44.88	56.24	37.62	38.59	0.00	0.00	49.01	1.45	ok	3	10000	10031	0.00	CSH	8	0	1	0	Zero	1250	476	476	1785272	2188414	454769	0	223768	253	88	218.15	665.52	24.45	0.47	664.53	12.30	0.53	1837	976	1213
cp-sh	synthetic	3	10000	0.26	0	8	12.2624	0:00:12	487.32	567.29	480.05	480.92	0.00	0.00	92.81	11.89	ok	3	10000	9970	0.00	SH	8	0	1	0	Zero	1250	373	373	13504553	13727437	6075828	71885	812793	260	101	1372.74	4079.52	250.42	0.38	4077.44	0.00	1.70	1926	877	1099
cp-csh	synthetic	3	10000	0.26	0	8	11.5609	0:00:11	220.12	315.27	212.77	213.68	0.00	0.00	92.38	11.17	ok	3	10000	9970	0.00	CSH	8	0	1	0	Zero	1250	425	425	11379246	11582460	5123005	66554	1040860	257	61	1158.25	3845.30	207.45	0.56	3842.84	57.00	1.91	1926	1009	1228
cp-sh+dt	synthetic	3	10000	0.26	0	8	2.3341	0:00:02	118.10	157.22	110.84	111.75	0.00	0.00	64.69	1.98	ok	3	10000	9970	0.00	SH	8	0	1	0	Zero	1250	373	373	2493392	3145882	624192	0	137328	221	110	314.59	769.58	21.94	0.48	768.51	0.00	0.58	1926	877	1067
cp-csh+dt	synthetic	3	10000	0.26	0	8	2.3145	0:00:02	78.03	89.37	70.88	71.81	0.00	0.00	65.23	2.00	ok	3	10000	9970	0.00	CSH	8	0	1	0	Zero	1250	425	425	2077971	2558336	521236	0	232465	220	66	255.83	763.58	19.21	0.45	762.57	15.06	0.56	1926	1009	1216
cp-sh	synthetic	3	10000	0.28	0	8	14.7681	0:00:14	388.52	399.63	381.23	382.48	0.00	0.00	94.03	14.37	ok	3	10000	9981	0.00	SH	8	0	1	0	Zero	1250	372	372	16336468	16606420	7358676	88269	763580	243	97	1660.64	4914.36	155.25	0.39	4912.31	0.00	1.66	2084	877	1083
cp-csh	synthetic	3	10000	0.28	0	8	14.7977	0:00:14	407.90	567.52	400.29	401.27	0.00	0.00	92.59	14.19	ok	3	10000	9981	0.00	CSH	8	0	1	0	Zero	1250	420	420	14079596	14333864	6346906	85588	998341	240	63	1433.39	4924.41	148.57	0.45	4922.18	85.41	1.78	2084	1031	1229
cp-sh+dt	synthetic	3	10000	0.28	0	8	2.8633	0:00:02	134.55	157.57	127.11	128.06	0.00	0.00	70.90	2.52	ok	3	10000	9981	0.00	SH	8	0	1	0	Zero	1250	372	372	3246227	4143000	816066	0	127857	203	106	414.30	946.50	89.94	0.37	945.45	0.00	0.68	2084	877	1049
cp-csh+dt	synthetic	3	10000	0.28	0	8	3.4252	0:00:03	112.39	123.37	104.86	105.82	0.00	0.00	75.89	3.08	ok	3	10000	9981	0.00	CSH	8	0	1	0	Zero	1250	420	420	2765023	3433061	696197	0	239334	202	67	343.31	1133.78	98.29	0.44	1132.70	23.92	0.63	2084	1031	1219
cp-sh	synthetic	3	10000	0.3	0	8	16.1159	0:00:16	388.56	527.72	381.20	382.10	0.00	0.00	91.52	15.24	ok	3	10000	10003	0.00	SH	8	0	1	0	Zero	1250	320	320	17645282	17939111	7960902	96784	642436	201	73	1793.37	5363.61	218.30	0.36	5361.59	0.00	1.66	2189	929	1103
