alg	cnt	n	e	k	m	pf	band	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time
pa	333	30000	0.05	14	1	1.0	1.169	6.4117	0:00:06	34.90	46.07	28.97	29.67	0.00	0.00	88.59	6.16
pa	333	30000	0.2	6	0	0.01		200.0463	0:03:20	494.71	507.97	488.66	489.34	0.00	0.00	97.23	194.98
pa	333	30000	0.2	6	0	0.4		150.0490	0:02:30	341.43	353.97	335.52	336.10	0.00	0.00	55.08	82.77
pa	333	30000	0.2	6	0	0.8		200.0225	0:03:20	129.29	141.20	123.36	124.06	0.00	0.00	97.36	195.20
pa	333	30000	0.2	6	0	1.0	18.780	86.8681	0:01:26	54.33	65.32	48.19	48.91	0.00	0.00	86.15	75.34
pa	333	30000	0.2	8	0	0.01		200.0565	0:03:20	665.46	678.40	659.41	660.08	0.00	0.00	97.34	195.24
pa	333	30000	0.2	8	0	0.4		200.0540	0:03:20	606.68	619.92	600.82	601.51	0.00	0.00	97.25	195.02
pa	333	30000	0.2	8	0	0.8		200.0544	0:03:20	524.73	537.03	518.70	519.36	0.00	0.00	97.43	195.40
pa	333	30000	0.2	8	0	1.0		200.0486	0:03:20	480.61	492.43	474.55	475.23	0.00	0.00	97.26	195.01
pa	333	30000	0.2	10	0	0.01		200.0703	0:03:20	806.26	819.88	800.32	800.99	0.00	0.00	97.29	195.14
pa	333	30000	0.2	10	0	0.4		200.0780	0:03:20	809.70	822.80	803.63	804.32	0.00	0.00	97.34	195.28
pa	333	30000	0.2	10	0	0.8		200.0714	0:03:20	788.13	801.00	782.25	782.90	0.00	0.00	97.35	195.28
pa	333	30000	0.2	10	0	1.0		200.0752	0:03:20	753.45	765.76	747.40	748.09	0.00	0.00	97.38	195.32
pa	333	30000	0.2	12	0	0.01		200.0787	0:03:20	927.55	940.92	921.64	922.33	0.00	0.00	97.52	195.59
pa	333	30000	0.2	12	0	0.4		150.0914	0:02:30	907.07	920.20	900.91	901.49	0.00	0.00	55.73	83.79
pa	333	30000	0.2	12	0	0.8		200.0814	0:03:20	926.64	939.77	920.56	921.26	0.00	0.00	97.54	195.63
pa	333	30000	0.2	12	0	1.0		200.0781	0:03:20	925.18	937.78	919.14	919.81	0.00	0.00	97.42	195.37
pa	333	30000	0.2	15	0	0.01		200.0679	0:03:20	929.39	940.99	923.24	923.92	0.00	0.00	97.26	195.07
pa	333	30000	0.2	15	0	0.4		200.0847	0:03:20	929.46	941.02	923.22	923.93	0.00	0.00	97.38	195.31
pa	333	30000	0.2	15	0	0.8		200.0718	0:03:20	929.04	940.91	923.14	923.84	0.00	0.00	97.54	195.63
pa	333	30000	0.2	15	0	1.0		200.0722	0:03:20	928.99	940.92	923.13	923.79	0.00	0.00	97.18	194.90
pa	333	30000	0.2	20	0	0.01		200.0739	0:03:20	929.47	941.14	923.41	924.09	0.00	0.00	97.24	195.00
pa	333	30000	0.2	20	0	0.4		200.0815	0:03:20	929.40	940.95	923.23	923.94	0.00	0.00	97.43	195.47
pa	333	30000	0.2	20	0	0.8		200.0814	0:03:20	929.25	941.11	923.32	923.98	0.00	0.00	97.25	195.05
pa	333	30000	0.2	20	0	1.0		200.0752	0:03:20	929.36	941.00	923.26	923.96	0.00	0.00	97.40	195.37
pa	333	30000	0.2	32	0	0.01		200.1188	0:03:20	1624.70	1761.11	1618.68	1619.38	0.00	0.00	97.28	195.15
pa	333	30000	0.2	32	0	0.4		200.0728	0:03:20	1620.86	1757.83	1614.92	1615.60	0.00	0.00	97.42	195.38
pa	333	30000	0.2	32	0	0.8		200.1277	0:03:20	1624.61	1760.71	1618.51	1619.19	0.00	0.00	97.55	195.71
pa	333	30000	0.2	32	0	1.0		200.1296	0:03:20	1624.06	1761.04	1617.96	1618.64	0.00	0.00	97.37	195.38
pa	333	30000	0.2	7	1	0.01		200.0263	0:03:20	197.13	209.79	190.97	191.66	0.00	0.00	97.28	195.05
pa	333	30000	0.2	7	1	0.4	2.346	98.9408	0:01:38	62.68	93.18	56.56	57.26	0.00	0.00	75.54	75.23
pa	333	30000	0.2	7	1	0.8		200.0173	0:03:20	64.87	95.08	58.79	59.46	0.00	0.00	97.16	194.83
pa	333	30000	0.2	7	1	1.0		200.0155	0:03:20	63.12	97.42	56.71	57.42	0.00	0.00	97.16	194.80
pa	333	30000	0.2	9	1	0.01		200.0308	0:03:20	258.07	271.03	251.88	252.56	0.00	0.00	97.50	195.53
pa	333	30000	0.2	9	1	0.4	10.653	39.1009	0:00:39	43.64	54.59	37.62	38.31	0.00	0.00	38.53	15.56
pa	333	30000	0.2	9	1	0.8	3.367	16.8438	0:00:16	40.07	51.24	34.16	34.82	0.00	0.00	89.30	15.53
pa	333	30000	0.2	9	1	1.0	3.008	15.6602	0:00:15	39.42	50.74	33.25	33.93	0.00	0.00	94.45	15.27
pa	333	30000	0.2	11	1	0.01		150.0212	0:02:30	350.52	363.30	344.49	345.06	0.00	0.00	62.21	93.68
pa	333	30000	0.2	11	1	0.4		200.0290	0:03:20	206.75	218.50	200.73	201.40	0.00	0.00	97.48	195.46
pa	333	30000	0.2	11	1	0.8	15.451	52.6014	0:00:52	48.79	59.97	42.77	43.47	0.00	0.00	85.49	45.46
pa	333	30000	0.2	11	1	1.0	7.452	23.3804	0:00:23	41.64	52.78	35.68	36.38	0.00	0.00	64.37	15.53
pa	333	30000	0.2	14	1	0.01		200.0490	0:03:20	508.89	521.32	502.75	503.44	0.00	0.00	97.23	195.02
pa	333	30000	0.2	14	1	0.4		200.0437	0:03:20	447.06	460.37	441.07	441.73	0.00	0.00	97.35	195.22
pa	333	30000	0.2	14	1	0.8		97.1206	0:01:37	335.90	348.03	329.74	330.41	0.00	0.00	77.42	75.69
pa	333	30000	0.2	14	1	1.0		200.0318	0:03:20	263.77	275.62	257.77	258.46	0.00	0.00	97.03	194.60
pa	100	100000	0.01	6	0	0.01	1.023	13.1724	0:00:13	61.29	75.60	55.34	56.04	0.00	0.00	93.84	12.85
pa	100	100000	0.01	6	0	0.01	1.023	13.3924	0:00:13	61.24	75.60	55.36	56.04	0.00	0.00	90.57	12.60
pa	100	100000	0.01	6	0	0.01	1.023	12.8929	0:00:12	62.19	75.60	56.23	56.92	0.00	0.00	90.21	12.10
pa	100	100000	0.01	6	0	0.4	1.023	21.2489	0:00:21	61.81	76.02	55.77	56.47	0.00	0.00	70.87	15.55
pa	100	100000	0.01	6	0	0.4	1.023	21.4141	0:00:21	61.68	76.02	55.78	56.48	0.00	0.00	70.05	15.49
pa	100	100000	0.01	6	0	0.4	1.023	21.4408	0:00:21	61.83	76.02	55.77	56.46	0.00	0.00	69.90	15.46
pa	100	100000	0.01	6	0	0.8	1.023	38.3956	0:00:38	62.70	76.91	56.68	57.37	0.00	0.00	39.22	15.55
pa	100	100000	0.01	6	0	0.8	1.023	37.9342	0:00:37	62.53	76.91	56.66	57.36	0.00	0.00	39.57	15.49
pa	100	100000	0.01	6	0	0.8	1.023	36.9814	0:00:36	62.42	76.91	56.66	57.37	0.00	0.00	40.64	15.52
pa	100	100000	0.01	6	0	1.0		200.0172	0:03:20	63.05	76.36	56.97	57.65	0.00	0.00	96.21	192.92
pa	100	100000	0.01	6	0	1.0		200.0184	0:03:20	63.21	76.36	56.96	57.69	0.00	0.00	96.36	193.22
pa	100	100000	0.01	6	0	1.0		200.0173	0:03:20	63.05	76.36	56.99	57.68	0.00	0.00	96.64	193.79
pa	100	100000	0.01	8	0	0.01	1.026	2.7763	0:00:02	40.46	51.56	34.44	35.14	0.00	0.00	74.52	2.56
pa	100	100000	0.01	8	0	0.01	1.026	2.7057	0:00:02	39.14	50.15	33.03	33.70	0.00	0.00	76.16	2.54
pa	100	100000	0.01	8	0	0.01	1.026	2.7694	0:00:02	40.31	51.56	34.45	35.12	0.00	0.00	74.73	2.54
pa	100	100000	0.01	8	0	0.4	1.023	5.8754	0:00:05	39.39	50.18	33.09	33.79	0.00	0.00	87.49	5.63
pa	100	100000	0.01	8	0	0.4	1.023	5.3952	0:00:05	39.08	50.18	33.12	33.82	0.00	0.00	85.25	5.09
pa	100	100000	0.01	8	0	0.4	1.023	5.8708	0:00:05	39.23	50.18	33.09	33.78	0.00	0.00	88.38	5.68
pa	100	100000	0.01	8	0	0.8	1.023	4.4610	0:00:04	37.88	49.62	31.87	32.55	0.00	0.00	81.59	4.13
pa	100	100000	0.01	8	0	0.8	1.023	4.5890	0:00:04	37.78	49.62	31.88	32.56	0.00	0.00	78.88	4.11
pa	100	100000	0.01	8	0	0.8	1.023	4.4088	0:00:04	37.90	49.62	31.86	32.55	0.00	0.00	81.88	4.10
pa	100	100000	0.01	8	0	1.0	1.023	5.5430	0:00:05	38.20	49.57	31.95	32.67	0.00	0.00	83.71	5.13
pa	100	100000	0.01	8	0	1.0	1.023	5.4061	0:00:05	38.25	49.57	31.94	32.64	0.00	0.00	86.37	5.15
pa	100	100000	0.01	8	0	1.0	1.023	5.7631	0:00:05	38.07	49.57	31.94	32.63	0.00	0.00	90.06	5.68
pa	100	100000	0.01	10	0	0.01	1.030	1.7795	0:00:01	39.33	50.40	33.32	34.03	0.00	0.00	57.90	1.52
pa	100	100000	0.01	10	0	0.01	1.030	1.7276	0:00:01	38.94	49.95	32.86	33.56	0.00	0.00	60.22	1.53
pa	100	100000	0.01	10	0	0.01	1.030	1.7628	0:00:01	38.91	49.95	32.86	33.54	0.00	0.00	58.41	1.52
pa	100	100000	0.01	10	0	0.4	1.024	3.2864	0:00:03	38.89	49.86	32.78	33.48	0.00	0.00	78.17	3.06
pa	100	100000	0.01	10	0	0.4	1.024	3.2103	0:00:03	38.95	49.86	32.78	33.48	0.00	0.00	79.11	3.02
pa	100	100000	0.01	10	0	0.4	1.024	3.2769	0:00:03	38.98	49.86	32.79	33.50	0.00	0.00	77.49	3.03
pa	100	100000	0.01	10	0	0.8	1.024	2.5592	0:00:02	39.20	50.46	33.36	34.03	0.00	0.00	60.18	2.02
pa	100	100000	0.01	10	0	0.8	1.024	2.5679	0:00:02	39.58	50.44	33.36	34.05	0.00	0.00	58.42	1.99
pa	100	100000	0.01	10	0	0.8	1.024	2.5769	0:00:02	39.36	50.44	33.38	34.05	0.00	0.00	59.74	2.01
pa	100	100000	0.01	10	0	1.0	1.024	1.9237	0:00:01	37.16	48.29	31.20	31.87	0.00	0.00	54.16	1.52
pa	100	100000	0.01	10	0	1.0	1.024	1.9194	0:00:01	37.28	48.29	31.20	31.87	0.00	0.00	54.18	1.53
pa	100	100000	0.01	10	0	1.0	1.024	1.9613	0:00:01	37.19	48.30	31.22	31.89	0.00	0.00	52.01	1.51
pa	100	100000	0.01	12	0	0.01	1.040	1.5030	0:00:01	37.59	48.63	31.58	32.29	0.00	0.00	34.50	0.99
pa	100	100000	0.01	12	0	0.01	1.040	1.4937	0:00:01	37.40	48.63	31.54	32.21	0.00	0.00	34.07	1.00
pa	100	100000	0.01	12	0	0.01	1.040	1.4846	0:00:01	37.59	48.63	31.54	32.22	0.00	0.00	34.37	1.00
pa	100	100000	0.01	12	0	0.4	1.025	2.7603	0:00:02	39.46	50.40	33.31	34.01	0.00	0.00	75.05	2.56
pa	100	100000	0.01	12	0	0.4	1.025	2.7669	0:00:02	39.55	50.40	33.32	34.01	0.00	0.00	75.23	2.57
pa	100	100000	0.01	12	0	0.4	1.025	2.6859	0:00:02	39.27	50.40	33.30	33.97	0.00	0.00	77.11	2.56
pa	100	100000	0.01	12	0	0.8	1.025	1.9892	0:00:01	38.14	49.15	32.06	32.74	0.00	0.00	51.74	1.52
pa	100	100000	0.01	12	0	0.8	1.025	2.1103	0:00:02	37.87	49.15	32.06	32.74	0.00	0.00	72.03	1.99
pa	100	100000	0.01	12	0	0.8	1.025	2.0683	0:00:02	38.11	49.15	32.06	32.76	0.00	0.00	49.30	1.51
pa	100	100000	0.01	12	0	1.0	1.025	1.5288	0:00:01	37.71	48.92	31.87	32.56	0.00	0.00	33.25	1.00
pa	100	100000	0.01	12	0	1.0	1.025	1.5002	0:00:01	36.85	47.90	30.80	31.50	0.00	0.00	34.01	1.00
pa	100	100000	0.01	12	0	1.0	1.025	1.5195	0:00:01	36.84	47.90	30.82	31.50	0.00	0.00	34.24	1.01
pa	100	100000	0.01	15	0	0.01	1.110	1.5426	0:00:01	42.96	54.76	36.82	37.50	0.00	0.00	33.04	0.99
pa	100	100000	0.01	15	0	0.01	1.110	1.5030	0:00:01	42.86	54.76	36.84	37.55	0.00	0.00	34.63	1.02
pa	100	100000	0.01	15	0	0.01	1.110	1.5210	0:00:01	42.63	54.75	36.79	37.48	0.00	0.00	33.47	1.00
pa	100	100000	0.01	15	0	0.4	1.026	1.9584	0:00:01	39.07	49.99	32.89	33.58	0.00	0.00	51.55	1.49
pa	100	100000	0.01	15	0	0.4	1.026	1.9055	0:00:01	38.85	49.84	32.75	33.44	0.00	0.00	53.57	1.50
pa	100	100000	0.01	15	0	0.4	1.026	1.8249	0:00:01	38.89	49.99	32.91	33.60	0.00	0.00	55.91	1.50
pa	100	100000	0.01	15	0	0.8	1.026	1.5912	0:00:01	36.17	47.16	30.07	30.76	0.00	0.00	64.70	1.51
pa	100	100000	0.01	15	0	0.8	1.026	1.5753	0:00:01	36.25	47.16	30.08	30.80	0.00	0.00	65.40	1.52
pa	100	100000	0.01	15	0	0.8	1.026	1.6709	0:00:01	35.93	47.16	30.10	30.79	0.00	0.00	60.99	1.49
pa	100	100000	0.01	15	0	1.0	1.026	1.3106	0:00:01	35.55	47.01	29.51	30.18	19.07	0.00	38.93	1.00
pa	100	100000	0.01	15	0	1.0	1.026	1.2997	0:00:01	37.50	48.48	31.39	32.08	0.00	0.00	40.03	1.00
pa	100	100000	0.01	15	0	1.0	1.026	1.3452	0:00:01	35.57	47.01	29.52	30.22	0.00	0.00	37.17	0.95
pa	100	100000	0.01	20	0	0.01	2.746	6.1471	0:00:06	69.65	81.49	63.39	64.08	0.00	0.00	84.11	5.66
pa	100	100000	0.01	20	0	0.01	2.746	6.1459	0:00:06	69.63	81.49	63.39	64.08	0.00	0.00	84.28	5.67
pa	100	100000	0.01	20	0	0.01	2.746	6.0066	0:00:06	69.76	81.49	63.39	64.09	0.00	0.00	86.39	5.68
pa	100	100000	0.01	20	0	0.4	1.028	1.2683	0:00:01	37.47	48.55	31.46	32.15	0.00	0.00	40.93	1.01
pa	100	100000	0.01	20	0	0.4	1.028	1.2557	0:00:01	37.83	48.55	31.47	32.17	0.00	0.00	40.59	1.00
pa	100	100000	0.01	20	0	0.4	1.028	1.2857	0:00:01	37.45	48.55	31.47	32.15	0.00	0.00	40.46	0.98
pa	100	100000	0.01	20	0	0.8	1.028	1.2872	0:00:01	37.16	48.02	30.93	31.62	0.00	0.00	40.45	1.00
pa	100	100000	0.01	20	0	0.8	1.028	1.2682	0:00:01	37.03	48.02	30.95	31.64	0.00	0.00	41.03	1.01
pa	100	100000	0.01	20	0	0.8	1.028	1.2510	0:00:01	36.96	48.02	30.93	31.60	0.00	0.00	41.52	1.00
pa	100	100000	0.01	20	0	1.0	1.028	1.1235	0:00:01	36.62	47.56	30.49	31.19	0.00	0.00	45.31	1.00
pa	100	100000	0.01	20	0	1.0	1.028	1.1272	0:00:01	36.68	47.56	30.50	31.21	0.00	0.00	45.91	0.99
pa	100	100000	0.01	20	0	1.0	1.028	1.1196	0:00:01	35.76	47.02	29.67	30.35	0.00	0.00	45.56	1.00
pa	100	100000	0.01	32	0	0.01		200.7547	0:03:20	8779.28	13945.91	8773.03	8773.75	0.00	0.00	83.52	168.12
pa	100	100000	0.01	32	0	0.01		200.7171	0:03:20	8596.21	13762.56	8590.36	8591.04	0.00	0.00	83.61	168.30
pa	100	100000	0.01	32	0	0.01		200.6707	0:03:20	8380.71	13558.32	8374.70	8375.41	0.00	0.00	83.91	168.85
pa	100	100000	0.01	32	0	0.4		200.5854	0:03:20	8306.99	13486.42	8300.91	8301.59	0.00	0.00	83.20	167.36
pa	100	100000	0.01	32	0	0.4		200.5794	0:03:20	8335.67	13514.08	8329.50	8330.19	0.00	0.00	98.04	197.12
pa	100	100000	0.01	32	0	0.4		200.5640	0:03:20	8333.77	13512.41	8327.77	8328.45	0.00	0.00	98.16	197.35
pa	100	100000	0.01	32	0	0.8		200.5241	0:03:20	8251.35	13431.48	8245.04	8245.74	0.00	0.00	97.50	195.98
pa	100	100000	0.01	32	0	0.8		200.4425	0:03:20	8240.90	13421.86	8235.02	8235.72	0.00	0.00	97.25	195.43
pa	100	100000	0.01	32	0	0.8		200.5858	0:03:20	8235.04	13416.12	8229.02	8229.71	0.00	0.00	97.86	196.75
pa	100	100000	0.01	32	0	1.0		200.5677	0:03:20	8206.19	13386.83	8199.97	8200.65	0.00	0.00	97.11	195.32
pa	100	100000	0.01	32	0	1.0		200.5994	0:03:20	8204.28	13385.16	8198.23	8198.92	0.00	0.00	97.60	196.23
pa	100	100000	0.01	32	0	1.0		200.5400	0:03:20	8216.61	13397.01	8210.36	8211.06	0.00	0.00	97.92	196.86
pa	100	100000	0.01	7	1	0.01		200.0358	0:03:20	336.23	405.40	330.01	330.69	0.00	0.00	96.71	193.96
pa	100	100000	0.01	7	1	0.01		200.0391	0:03:20	352.59	438.67	363.38	364.07	0.00	0.00	97.17	194.87
pa	100	100000	0.01	7	1	0.01		200.0388	0:03:20	314.16	383.17	307.99	308.67	0.00	0.00	97.30	195.16
pa	100	100000	0.01	7	1	0.4		200.0442	0:03:20	326.77	395.71	320.53	321.22	0.00	0.00	96.87	194.31
pa	100	100000	0.01	7	1	0.4		200.0409	0:03:20	366.13	440.71	332.31	333.01	0.00	0.00	97.28	195.08
pa	100	100000	0.01	7	1	0.4		200.0368	0:03:20	326.73	395.80	320.60	321.27	0.00	0.00	97.34	195.21
pa	100	100000	0.01	7	1	0.8		200.0385	0:03:20	320.11	389.11	313.91	314.62	0.00	0.00	97.19	194.91
pa	100	100000	0.01	7	1	0.8		200.0405	0:03:20	320.68	389.73	314.55	315.24	0.00	0.00	97.47	195.52
pa	100	100000	0.01	7	1	0.8		200.0389	0:03:20	342.85	411.78	336.64	337.34	0.00	0.00	97.27	195.05
pa	100	100000	0.01	7	1	1.0		200.0473	0:03:20	367.35	441.66	361.30	361.97	0.00	0.00	97.48	195.50
pa	100	100000	0.01	7	1	1.0		200.0451	0:03:20	368.36	442.38	362.37	363.05	0.00	0.00	97.50	195.52
pa	100	100000	0.01	7	1	1.0		200.0471	0:03:20	369.30	443.51	363.21	363.92	0.00	0.00	97.25	195.02
pa	100	100000	0.01	9	1	0.01	1.022	20.3468	0:00:20	76.39	87.36	70.08	70.79	0.00	0.00	73.38	15.40
pa	100	100000	0.01	9	1	0.01	1.022	19.9781	0:00:19	76.36	87.36	70.07	70.77	0.00	0.00	75.44	15.55
pa	100	100000	0.01	9	1	0.01	1.022	20.2388	0:00:20	76.30	87.36	70.07	70.76	0.00	0.00	73.87	15.44
pa	100	100000	0.01	9	1	0.4	1.022	31.5441	0:00:31	76.15	87.30	70.04	70.73	0.00	0.00	47.65	15.51
pa	100	100000	0.01	9	1	0.4	1.022	31.3156	0:00:31	76.13	87.30	70.05	70.77	0.00	0.00	48.00	15.52
pa	100	100000	0.01	9	1	0.4	1.022	33.2809	0:00:33	76.22	87.30	70.06	70.73	0.00	0.00	44.92	15.44
pa	100	100000	0.01	9	1	0.8	1.022	38.0942	0:00:38	75.70	86.99	69.70	70.40	0.00	0.00	39.56	15.56
pa	100	100000	0.01	9	1	0.8	1.022	36.0667	0:00:36	75.71	86.99	69.72	70.43	0.00	0.00	41.20	15.35
pa	100	100000	0.01	9	1	0.8	1.022	38.6198	0:00:38	75.84	86.99	69.77	70.66	0.00	0.00	38.72	15.43
pa	100	100000	0.01	9	1	1.0	1.022	55.5719	0:00:55	76.40	87.68	70.39	71.12	0.00	0.00	80.75	45.36
pa	100	100000	0.01	9	1	1.0	1.022	57.8117	0:00:57	76.33	87.55	70.29	70.99	0.00	0.00	77.10	45.04
pa	100	100000	0.01	9	1	1.0	1.022	57.6974	0:00:57	76.35	87.68	70.41	71.10	0.00	0.00	76.91	44.85
pa	100	100000	0.01	11	1	0.01	1.023	8.8600	0:00:08	58.41	71.48	52.31	53.00	0.00	0.00	92.90	8.71
pa	100	100000	0.01	11	1	0.01	1.023	9.0535	0:00:09	58.40	71.48	52.25	52.93	0.00	0.00	90.35	8.67
pa	100	100000	0.01	11	1	0.01	1.023	8.7791	0:00:08	58.39	71.48	52.24	52.93	0.00	0.00	88.16	8.23
pa	100	100000	0.01	11	1	0.4	1.023	15.8912	0:00:15	56.45	69.66	50.46	51.14	0.00	0.00	93.52	15.34
pa	100	100000	0.01	11	1	0.4	1.023	15.7004	0:00:15	56.37	69.66	50.43	51.11	0.00	0.00	95.23	15.43
pa	100	100000	0.01	11	1	0.4	1.023	15.0186	0:00:15	56.32	69.66	50.42	51.11	0.00	0.00	92.01	14.29
pa	100	100000	0.01	11	1	0.8	1.023	15.8933	0:00:15	57.36	70.57	51.37	52.07	0.00	0.00	93.13	15.29
pa	100	100000	0.01	11	1	0.8	1.023	15.8158	0:00:15	58.25	71.44	52.23	53.04	0.00	0.00	94.84	15.49
pa	100	100000	0.01	11	1	0.8	1.023	15.3182	0:00:15	57.34	70.57	51.38	52.21	0.00	0.00	92.25	14.62
pa	100	100000	0.01	11	1	1.0	1.023	16.2848	0:00:16	56.45	69.66	50.45	51.14	0.00	0.00	91.68	15.42
pa	100	100000	0.01	11	1	1.0	1.023	16.6812	0:00:16	56.38	69.66	50.45	51.12	0.00	0.00	89.08	15.35
pa	100	100000	0.01	11	1	1.0	1.023	15.9158	0:00:15	56.44	69.66	50.47	51.17	0.00	0.00	92.50	15.22
pa	100	100000	0.01	14	1	0.01	1.023	6.8430	0:00:06	61.18	75.12	55.04	55.71	0.00	0.00	90.61	6.68
pa	100	100000	0.01	14	1	0.01	1.023	7.0118	0:00:07	57.94	71.82	51.94	52.74	0.00	0.00	88.69	6.70
pa	100	100000	0.01	14	1	0.01	1.023	7.0809	0:00:07	61.34	75.12	55.04	55.73	0.00	0.00	86.00	6.58
pa	100	100000	0.01	14	1	0.4	1.023	11.1309	0:00:11	61.11	75.24	55.16	55.86	0.00	0.00	93.07	10.83
pa	100	100000	0.01	14	1	0.4	1.023	10.5505	0:00:10	61.20	75.24	55.16	55.85	0.00	0.00	90.06	9.97
pa	100	100000	0.01	14	1	0.4	1.023	10.4552	0:00:10	61.28	75.24	55.16	55.85	0.00	0.00	93.45	10.25
pa	100	100000	0.01	14	1	0.8	1.023	10.5778	0:00:10	60.85	74.62	54.55	55.25	0.00	0.00	91.89	10.20
pa	100	100000	0.01	14	1	0.8	1.023	10.6077	0:00:10	60.67	74.62	54.57	55.25	0.00	0.00	91.16	10.15
pa	100	100000	0.01	14	1	0.8	1.023	10.6771	0:00:10	60.83	74.62	54.55	55.25	0.00	0.00	89.17	9.99
pa	100	100000	0.01	14	1	1.0	1.023	10.5097	0:00:10	57.29	71.26	51.20	51.91	0.00	0.00	93.63	10.33
pa	100	100000	0.01	14	1	1.0	1.023	10.7532	0:00:10	57.52	71.26	51.20	51.90	0.00	0.00	91.32	10.30
pa	100	100000	0.01	14	1	1.0	1.023	10.6830	0:00:10	57.29	71.26	51.18	51.86	0.00	0.00	90.33	10.13
pa	100	100000	0.05	6	0	0.01		200.0369	0:03:20	320.64	334.87	314.59	314.99	0.00	0.00	97.07	194.64
pa	100	100000	0.05	6	0	0.01		200.0430	0:03:20	320.68	334.87	314.59	314.98	0.00	0.00	97.18	194.88
pa	100	100000	0.05	6	0	0.01		200.0455	0:03:20	320.58	334.87	314.59	314.99	0.00	0.00	97.42	195.38
pa	100	100000	0.05	6	0	0.4	1.151	19.8584	0:00:19	65.64	79.91	59.62	60.12	0.00	0.00	75.90	15.55
pa	100	100000	0.05	6	0	0.4	1.151	18.8318	0:00:18	65.76	79.91	59.60	60.04	0.00	0.00	79.39	15.44
pa	100	100000	0.05	6	0	0.4	1.151	19.3396	0:00:19	65.80	79.91	59.62	60.09	0.00	0.00	77.76	15.52
pa	100	100000	0.05	6	0	0.8	1.146	43.4972	0:00:43	69.38	83.46	63.15	63.59	0.00	0.00	34.37	15.43
pa	100	100000	0.05	6	0	0.8	1.146	46.2181	0:00:46	69.25	83.46	63.16	63.57	0.00	0.00	97.22	45.42
pa	100	100000	0.05	6	0	0.8	1.146	47.0969	0:00:47	69.22	83.46	63.16	63.56	0.00	0.00	95.57	45.49
pa	100	100000	0.05	6	0	1.0		200.0167	0:03:20	63.41	76.86	57.44	57.85	0.00	0.00	96.67	193.85
pa	100	100000	0.05	6	0	1.0		200.0177	0:03:20	63.39	76.86	57.43	57.86	0.00	0.00	96.73	193.98
pa	100	100000	0.05	6	0	1.0		200.0178	0:03:20	63.29	76.86	57.43	57.83	0.00	0.00	97.05	194.58
pa	100	100000	0.05	8	0	0.01		200.0480	0:03:20	424.36	439.84	418.29	418.69	0.00	0.00	97.26	195.07
pa	100	100000	0.05	8	0	0.01		200.0473	0:03:20	424.59	439.92	418.44	418.84	0.00	0.00	97.40	195.33
pa	100	100000	0.05	8	0	0.01		200.0466	0:03:20	424.32	439.84	418.28	418.67	0.00	0.00	97.36	195.25
pa	100	100000	0.05	8	0	0.4	1.194	5.1569	0:00:05	46.33	57.32	40.27	40.68	0.00	0.00	80.70	4.64
pa	100	100000	0.05	8	0	0.4	1.194	5.3006	0:00:05	47.02	58.00	40.91	41.33	0.00	0.00	89.02	5.20
pa	100	100000	0.05	8	0	0.4	1.194	5.1810	0:00:05	46.25	57.32	40.23	40.62	0.00	0.00	80.45	4.65
pa	100	100000	0.05	8	0	0.8	1.178	4.5794	0:00:04	44.23	56.37	38.34	38.74	0.00	0.00	79.25	4.12
pa	100	100000	0.05	8	0	0.8	1.178	4.6337	0:00:04	44.27	56.37	38.35	38.76	0.00	0.00	78.13	4.11
pa	100	100000	0.05	8	0	0.8	1.178	4.7197	0:00:04	44.32	56.39	38.34	38.75	0.00	0.00	87.75	4.63
pa	100	100000	0.05	8	0	1.0	1.175	4.8510	0:00:04	44.70	56.45	38.45	38.85	0.00	0.00	85.55	4.64
pa	100	100000	0.05	8	0	1.0	1.175	4.9617	0:00:04	44.57	56.45	38.45	38.87	0.00	0.00	83.87	4.65
pa	100	100000	0.05	8	0	1.0	1.175	5.0609	0:00:05	44.81	56.45	38.45	38.86	0.00	0.00	82.17	4.65
pa	100	100000	0.05	10	0	0.01		200.0542	0:03:20	481.10	492.60	475.00	475.40	0.00	0.00	97.32	195.15
pa	100	100000	0.05	10	0	0.01		200.0521	0:03:20	496.19	512.43	490.38	490.80	0.00	0.00	97.20	194.95
pa	100	100000	0.05	10	0	0.01		200.0454	0:03:20	483.94	500.85	478.25	478.77	0.00	0.00	97.13	194.82
pa	100	100000	0.05	10	0	0.4	1.272	3.3283	0:00:03	44.51	55.57	38.49	38.89	0.00	0.00	78.13	3.07
pa	100	100000	0.05	10	0	0.4	1.272	3.4505	0:00:03	44.57	55.57	38.49	38.90	0.00	0.00	74.77	3.07
pa	100	100000	0.05	10	0	0.4	1.272	3.5262	0:00:03	46.08	57.11	40.04	40.46	0.00	0.00	72.58	3.05
pa	100	100000	0.05	10	0	0.8	1.224	2.9688	0:00:02	43.31	55.36	37.14	37.56	0.00	0.00	70.08	2.56
pa	100	100000	0.05	10	0	0.8	1.224	2.8199	0:00:02	43.07	55.36	37.13	37.53	0.00	0.00	73.76	2.57
pa	100	100000	0.05	10	0	0.8	1.224	2.8192	0:00:02	43.25	55.35	37.12	37.53	0.00	0.00	73.44	2.56
pa	100	100000	0.05	10	0	1.0	1.217	2.5529	0:00:02	42.89	55.23	37.05	37.46	0.00	0.00	61.09	2.04
